CF_15385221.txt	Ruben P. Sauleda	Ruben P. Sauleda	Ruben P. Sauleda
CF_15385247.txt	E. S. Ford, E. West	E. S. Ford & E. West	E.S. Ford & E. West
CF_15385275.txt	West, Arnold	West, Arnold	West and Arnold
CF_15385292.txt	West, Arnold	West & Arnold	West, Arnold
CF_15385341.txt	Dave Flietner	Dave Flietner	Dave Flietner
CF_15385367.txt	Nolan L. Durre	Nolan L. Durre	Nolan L. Durre
CF_15385380.txt	L. M. Baltzell	L. M. Baltzell	L. M. Baltzell
CF_15385396.txt	Janet C. Easterday	Janet C. Easterday	Janet C. Easterday
CF_15385410.txt	West, Arnold	West & Arnold	West, Arnold
CF_15385429.txt	J. M. Crevasse	J. M. Crevasse	J. M. Crevasse
CF_15385493.txt	J.K. Small, A. Cuthbert	j. K. Small & A. Cuthbert	J. K. Small & A. Cuthbert
CF_15385531.txt	H.H. Hume	H. H. Hume	H. H. Hume
CF_15385556.txt	W. C. Brumbach	W. C. Brumbach	W. C. Brumbach
CF_15385558.txt	W. C. Brumbach	W. C. Brumbach	W. C. Brumbach
CF_15385586.txt	R.W. Long, O. Lakela, R. Broome, F. Almeda	R. W. Long, O.Lakela, R. Broome, F. Almeda	R.W. Long, O. Lakela, R. Broome, F. Almeda
CF_15385695.txt	Martin McKellar	Martin McKellar	Martin McKellar
CF_15385697.txt	A. S. Rhoads	A. S. Rhoads	A. S. Rhoads
CF_15385705.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15385756.txt	A. P. Garber, M.D.	A. P. Garber, M.D.	A.P. Garber
CF_15385769.txt	Erdman West	Erdman West	Erdman West
CF_15385825.txt	Paul M. Cassen	Paul M. Cassen	Paul M. Cassen
CF_15385883.txt	Caroline Easley	Caroline Easley	Caroline Easley
CF_15385962.txt	A. H. Curtiss	A. H. Curtiss	A. H. Curtiss
CF_15385975.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15385993.txt	Paul M. Cassen	Paul M. Cassen	Paul M. Cassen
CF_15386033.txt	W. C. Brumbach	W.C. Brumbach	W. C. Brumbach
CF_15386059.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15386095.txt	A. H. Curtiss	A. H. Curtiss	A. H. Curtis
CF_15386260.txt	David W. Hall	David W. Hall	David W. Hall
CF_15386457.txt	Chapman		
CF_15386521.txt	E. G. Hume	E. G. Hume	E. G. Hume
CF_15386526.txt	Exploration Party 1937	Exploration Party 1937	Exploration Party 1937
CF_15386683.txt	J.B. McFarlin		J. B. McFarlin
CF_15386728.txt	D. B. Ward, D. Burch	D. B. Ward with D. Burch	D. B. Ward with D. Burch
CF_15386756.txt	B. Moore	B. Moore	B. Moore
CF_15386788.txt	C. Chapman, S. Chapman	C. Chapman & S. Chapman	C. Chapman & S. Chapman
CF_15386843.txt	W. C. Brumbach	W. C. Brumbach	W. C. Brumbach
CF_15386917.txt	R. K. Godfrey	R. K. Godfrey	R. K. Godfrey
CF_15386941.txt	Janet C. Easterday	Janet C. Easterday	Janet C. Easterday
CF_15387231.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387244.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387291.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387372.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387400.txt	James R. Burkhalter	James R. Burkhalter	James R. Bulkharter
CF_15387539.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387644.txt	A. Cuthbert	A. Cuthbert	A. Cuthbert
CF_15387707.txt	Ruth & E. West	Ruth & E. West	Ruth & E. West
CF_15387808.txt	G.F. Weber	G. F. Weber	G.F. Weber
CF_15387947.txt	A. N. Tissot, E. West	A. N. Tissot & E. West	A. N. Tissot, E. West
CF_15387990.txt	Geo. F. Weber	Geo. F. Weber	Geo. F. Weber
CF_15387998.txt	D. B. Ward, R. R. Smith, D. Burch	D. B. Ward, R. R. Smith, D. Burch	D.B. Ward, R.R. Smith, D. Burch
CF_15388079.txt	W.G. D'Arcy	W. G. D'Arcy	W.G. D'Arcy
CF_15388149.txt	Theodore S. & Barbara A. Cochrane, Bruce & Jo Ann Hansen	Theodore S. & Barbara A. Cochrane and Bruce & Jo Ann Hansen	Theodore S. & Barbara A. Cochrane and Bruce & Jo Ann Hansen
