C_15214982.txt	Menzel and Wilson	Menzel, Wilson	Menzel and Wilson
C_15215023.txt	D. Wise	D. Wise	D. Wise
C_15215030.txt	D. Wise	D. Wise	D. Wise
C_15215032.txt	D. Wise	D. Wise	D. Wise
C_15215038.txt	D. Wise	D. Wise	D. Wise
C_15215045.txt	D. Wise	D. Wise	D. Wise
C_15215053.txt	D. Wise	D. Wise	D. Wise
C_15215122.txt			
C_15215124.txt	M. Y. Menzel		
C_15215125.txt			
C_15215127.txt	D. Wise	D. Wise	D. Wise
C_15215129.txt	D. Wise	D. Wise	D. Wise
C_15215275.txt	M.Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson	M.Y. Menzel, F.D. Wilson
C_15215332.txt	Menzel and Wilson	Menzel, Wilson	Menzel, Wilson
C_15215364.txt	Menzel and Wilson	Menzel, Wilson	Menzel and Wilson
C_15215395.txt	M. Y. Menzel and F. D. Wilson	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson
C_15215567.txt	M.Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson	M.Y. Menzel, F.D. Wilson
C_15215579.txt	Unknown 	HV459	
C_15215612.txt	M. Y. Menzel and D. W. Martin	M. Y. Menzel & D. W. Martin	M.Y. Menzel, D.W. Martin
C_15215627.txt	M. Y. Menzel and F. D. Wilson	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. WIlson
C_15215655.txt	F. C. Craighead	F. C. Craighead	F.C. Craighead
C_15215671.txt	F. C. Craighead	F.C. Craighead	F.C. Craighead
C_15215672.txt	William D. Reese	William D. Reese	William D. Reese
C_15215698.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
C_15215726.txt	Chris L. Bray	Chris L. Bray	Chris L. Brayo
C_15215731.txt	K. Craddock Burks	K. Craddock Burks	K. Craddock Burks
C_15215747.txt	C.R. Cooley, C.E. Wood, Jr., K.A. Wilson, L.J. Brass	G.R. Cooley, C.E. Wood Jr., K.A. Wilson, L.J. Brass	G.R. Cooley, C.E. Wood Jr., K.A. Wilson, L.J. Brass
C_15215748.txt	Sidney McDaniel	Sidney McDaniel	Sidney McDaniel
C_15215792.txt	Wm. G. Atwater	Wm. G. Atwater	Wm. G. Atwater
C_15215849.txt	Richard S. Mitchell	Richard S. Mitchell	Richard S. Mitchell
C_15215856.txt	Delzie Demaree	Delzie Demaree	
C_15215896.txt	R. Kral	R. Kral	R. Kral
C_15215898.txt	O. Lakela	O. Lakela	O. Lakela
C_15215928.txt	Elmer C. Prichard	Emer C. Prichard	Elmer C. Prichard
C_15215931.txt	H. Kurz	H. Kurz	H. Kurz
C_15215969.txt	J. Ferborgh, Jane Brockmann	J. Ferborgh, Jane Brockmann	J. Ferborgh, Jane Brockmann
C_15215982.txt	Delzie Demaree	P.O. Brookville	Delzie Demaree
C_15216009.txt	R. Kral	R. Kral	R. Kral
C_15216015.txt	R. Kral	R. Kral	R. Kral
C_15216026.txt	Loran C. Anderson	Loran C. Anderson	Anderson Loran C
C_15216032.txt	R. K. Godfrey	R.K. Godfrey	R.K. Godfrey
C_15216063.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
C_15216104.txt	R. F. Thorne, R. A. Davidson, A. Laessle	R.F. Thorne, R.A. Davidson	R.F. Thorne, R.A. Davidson
C_15216131.txt	R. Kral	R. Kral	R. Kral
C_15216134.txt	John Popenoe	John Popenoe	John Popenoe
C_15216138.txt	R. Kral	R. Kral	R. Karl
C_15216147.txt	R. K. Godfrey, D. B. Ward, D. Burch	R.K. Godfrey, D.B. Ward, D. Burch	R.K. Godfrey, D.B. Ward, D. Burch
C_15216148.txt	R. K. Godfrey, D. B. Ward, D. Burch	R.K. Godfrey, D.B. Ward, D. Burch	R.K. Godfrey, D.B. Ward, D. Burh
C_15216151.txt	O. Lakela	O. Lakela	O. Lakela
C_15216170.txt	S. Todd	S. Todd	S. Todd
C_15216181.txt	Frances Joyner	Frances Joyner	Frances Joyner
C_15216204.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216216.txt	R. & J. Daubenmire	R. Daubenmire, J. Daubenmire	R. Daubenmire, J. Daubenmire
C_15216229.txt	John D. Meade	John D. Meade	John D. Meade
C_15216246.txt	M. Y. Menzel and F. D. Wilson	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson
C_15216285.txt	Ed & Lisa Keppner	Ed Keppner, Lisa Keppner	Ed Keppner, Lisa Keppner
C_15216300.txt	Mark Scheller	Mark Scheller	Mark Scheller
C_15216313.txt	K. J. Davis, E. M. Stangeland	K.J. Davis, E.M. Stangeland	K.J. Davis, E.M. Stangeland
C_15216325.txt	James K. Cutler	James K. Cutler	James K. Cutler
C_15216336.txt	Glenn Griffith	Glenn Griffith 	Glen Griffith
C_15216361.txt	Lee Likins	Lee Likins	Lee Linkins
C_15216369.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216400.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216407.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216436.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216509.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216602.txt	Donald H. Ray, Benrick L. Abad	H. Ray, Benrick L. Abad	Donald H. Ray, Benrick L. Abad
C_15216614.txt	Menzel and Wilson	Menzel & Wilson	Menzel, Wilson
