SF_3308077.txt	James R Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308083.txt	R & J Daubenmire	R. & J. Daubenmire	R. Daubenmire, J. Daubenmire
SF_3308090.txt	James R . Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308108.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308112.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308114.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308133.txt	Shirlynn O'Neill	Shirlynn O,Neill	Shirlynn O'Neill
SF_3308191.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308231.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308233.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
SF_3308237.txt	James R. Burkhalter	James R. Burkhalter	James R Burkhalter
SF_3308239.txt	James R. Burkhalter	James R Burkhalter	Youngia Japonica
