CF_15384751.txt	W.G. D'Arcy	W.G. D'Arcy	W. G. D'Arcy
CF_15384756.txt	John Beckner	John Beckner	John Beckner
CF_15384773.txt	W. G. D'Arcy	W. G. D'Arcy 	W. G. D'Arcy
CF_15384780.txt	W.G. D'Arcy	W. G. D'Arcy	W.G. D'Arcy
CF_15384928.txt	Robert L and John D. Lazor	Robert L. and John D. Lazor	Robert L. Lazor, John D. Lazor
CF_15385025.txt	J. B. Nelson, W. M. Whitten	J. B. Nelson with W. M. Whitten	J. B. Nelson with W. M. Whitten
CF_15385124.txt	Bruce & JoAnn Hansen	Bruce & JoAnn Hansen	Bruce & JoAnn Hansen
CF_15385125.txt	Tom MacCubbin	Tom MacCubbin	Tom MacCubbin
CF_15385142.txt	Steve L. Orzell and Edwin L. Bridges	Steve L. Orzell, Edwin L. Bridges	Steve L. Orzell and Edwin L. Bridges
CF_15385234.txt	H. H. Hume & E. West	H. H. Hume, E. West	H. H. Hume, E. West
CF_15385349.txt	R. K. Godfrey	R. K. Godfrey	R.K Godfrey
CF_15385352.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
CF_15385388.txt	Lillian E. Arnold	Lillian E. Arnold	Lillian E. Arnold
CF_15385447.txt	George Avery	George Avery	George Avery
CF_15385466.txt	S. C. Hood	S. C. Hood	S.C. Hood
CF_15385489.txt	Wm. G. Atwater	Wm. G. Atwater	Wm. G. Atwater
CF_15385541.txt	D. B. & S. S. Ward	D. B. & S. S. Ward	D. B. Ward, S. S. Ward
CF_15385556.txt	W. C. Brumbach	W. C. Brumbach	W. C. Brumbach
CF_15385561.txt	S.C. Hood	S. C. Hood	S. C. Hood
CF_15385562.txt	A. P. Garber, M.D.	A. P. Garber, M.D.	A.P.Garber M.D.
CF_15385616.txt	David W. Hall	David W. Hall	David W. Hall
CF_15385725.txt	George N. Avery	George N. Avery	George N. Avery
CF_15385744.txt	E. S. Ford	E. S. Ford	E. S. Ford
CF_15385825.txt	Paul M. Cassen	Paul M. Cassen	Paul M. Cassen
CF_15385854.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15385874.txt	S.C. Hood	S. C. Hood	S. C. Hood
CF_15385894.txt	R. R. Smith	R. R. Smith	R.R. Smith
CF_15385942.txt	S.C. Hood	S. C. Hood	S.G. Hood
CF_15385981.txt	L. D. Ober	L. D. Ober	L. D. Ober
CF_15386022.txt	A. H. Curtiss	A. H. Curtiss	A. H. Curtiss
CF_15386059.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15386183.txt	Burger, West	Burger & West	Burger & West
CF_15386194.txt	R. R. Smith	R. R. Smith	R. R. Smith
CF_15386243.txt	J. K. Small	J. K. Small	J. K. Small
CF_15386366.txt	J.B. McFarlin	J. B. McFarlin	J.B. McFarlin
CF_15386430.txt	O. Lakela, J. Popence	O. Lakela, J. Popenoe	O. Lakela
CF_15386667.txt	S.C. Hood	S. C. Hood	
CF_15386676.txt	J. B. McFarlin	J. B. McFarlin	J. B. McFarlin
CF_15386697.txt	Elmer C. Prichard	Elmer C. Prichard	Elmer C. Prichard
CF_15386700.txt	D. B. Ward	D. B. Ward	D.B. Ward
CF_15386767.txt	D. B. Ward	D. B. Ward	D.B. Ward
CF_15386790.txt	R. R. Smith	R. R. Smith	R. R. Smith
CF_15386821.txt	D. B. Ward	D. B. Ward	D.B. Ward
CF_15386893.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15386899.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15387017.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15387062.txt	K. Craddock Burks	K. Craddock Burks	K. Craddock Burks with Jackie Smith, Joe Certain
CF_15387110.txt	Alexandra Feliciano	Alexandra Feliciano	Alexandra Feliciano
CF_15387125.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387132.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387644.txt	A. Cuthbert	A. Cuthbert	A. Cuthbert
CF_15387679.txt	G.F. Weber	G. F. Weber	G.F. Weber
CF_15387803.txt	Fred Walker	Fred Walker	Fred Walker
CF_15387884.txt	Lillian Arnold	Lillian Arnold	Lillian Arnold
CF_15387963.txt	J.B. McFarlin	J. B. McFarlin	J.B. McFarlin
CF_15388068.txt	W.G. D'Arcy	W.G. D'Arcy	W. G. D'Arcy
CF_15388112.txt	W.G. D'Arcy	W.G. D'Arcy	W. G. D'Arcy
CF_15388171.txt	Peter W. Alcorn	Peter W. Alcorn	Peter W. Alcorn
CF_15388178.txt	Bessie Kirk	Bessie Kirk	Bessie Kirk
CF_15388202.txt	Erdman West	Erdman West	Erdman West
CF_15388230.txt	E. West	E. West	E. West
CF_15388245.txt	Allen G. Shuey	Allen G. Shuey	Allen G. Shuey
