FE_13770610.txt	John B. Nelson	John B Nelson	
FE_13770612.txt	R. J. Hickey	unknown	
FE_13770616.txt	Elcochariu	unknown	
FE_13770622.txt	Mark sheller/ D. Grimm	Mark Scheller/D. Grimm	Mark Scheller/ D. Grimm
FE_13770626.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770648.txt			
FE_13770650.txt	Bruce and JoAnn Hansen		Bruce & JoAnn Hansen
FE_13770675.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770691.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770695.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770704.txt	James R. Burkhalter, S. B. Lacina	James R. Burkhalter with S. B. Lacina	James R. Burkhalter with S. B. Lacina
FE_13770740.txt	Edward P St. John		Edward P. St. John
FE_13770742.txt	John T. Mickel with Alan R. Smith	John T. Mickel	John T Mickel w/ Alan Smith
FE_13770774.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
FE_13770801.txt	Spence J. Slattery	Spence J Slattery	Spence J Slattery
FE_13770812.txt	R. K. Godfrey with Angus Gholson	R. K. Godfrey, Angus Gholson, Wilson Baker	R. K. Godfrey, Angus Gholson
FE_13770828.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770831.txt		James R. Burkhalter	James R. Burkhalter 
FE_13770832.txt	James R. Burkhalter	James R. Burkhalter with R. L. Leonard	James R. Burkhalter, R. L. Leonard
FE_13770839.txt		Burhalter	James R. Burkhalter 
FE_13770840.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13770868.txt	F. Booker, M. Cousens, and A. Blyth 	F. Booker, and M. Cousens, and A. Blyth	F. Booker, M. Cousens and A. Blyth
FE_13770869.txt	Michael I. Cousens	Michael I. Cousens	Michael Cousens
FE_13770892.txt	J. R. Burkhalter and J. L. Kavanaugh	J. R. Burkhalter & J. L. Kavanaugh	J.R. Burkhalter, J.L. Kavanaugh
FE_13770895.txt			
FE_13770896.txt	J. Macauley	J. Macauley	J. Macauley
FE_13770918.txt	Robert K. Hood, Jr. 		Hood, Jr
FE_13770991.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13771055.txt	James. R. Burkhalter	James. R. Burkhalter	James R. Burkhalter
FE_13771065.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13771078.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13771086.txt		James R. Burkhalter	James R. Burkhalter
FE_13771091.txt	A. Blythe, F. Booker	A. Blythe, F. Booker	A. Blythe, F. Booker
FE_13771109.txt	Frances H. Booker	Frances H. Booker 	Frances H. Booker
FE_13771116.txt			
FE_13771147.txt	unknown	James R. Burkhalter	James R. Burkhalter
FE_13771158.txt	James R Burkhalter	James Burkhalter	James R. Burkhalter, R. L. Leonard
FE_13771303.txt	Ellen J. O'Neill	Ellen J. O'Neill	Ellen J. O'neill
FE_13771315.txt	F. J. Butera	F. J. Butera	F. J. Butera
FE_13771319.txt	J.M. Scheller 	J.M. Scheller	J. M. Scheller
FE_13771323.txt	R. & J. Daubenmire	R. & J. Daubenmire	R. Daubenmire, J. Daubenmire
FE_13771325.txt	James R. Burkhalter	James R. Brukhalter	James R. Burkhalter
FE_13771413.txt	F. H. Booker	F. H. Booker	F. H. Booker
FE_13771414.txt		Frances H. Booker	Frances H Booker
FE_13771420.txt	R. & J. Daubenmire	R. & J. Daubenmire	R. Daubenmire, J. Daubenmire
FE_13771421.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
FE_13771426.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
FE_13771454.txt			
